id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm936285,Miraculous World : New York – United HeroeZ,MOVIE,2020,,52,"['animation', 'comedy']","['JP', 'US', 'CA', 'CN', 'FR']",,,,,115.507,7.2
ts219040,Muppets Now,SHOW,2020,TV-PG,26,"['comedy', 'family', 'reality']",['US'],1,tt10857210,5.9,1135,7.024,6.1
ts251915,India from Above,SHOW,2020,TV-PG,43,['documentation'],['US'],1,,,,0.989,8
tm470101,Dolphin Reef,MOVIE,2019,G,77,"['documentation', 'family']",['US'],,tt10055028,6.6,191,26.957,6
ts217745,Apollo: Back to the Moon,SHOW,2019,,44,['documentation'],['FR'],1,,,,2.005,7.7
ts250807,Rogue Trip,SHOW,2020,,37,['documentation'],['US'],1,,,,1.395,8
tm319237,Magic Camp,MOVIE,2020,PG,100,"['fantasy', 'comedy', 'family']",['US'],,tt3979300,6.3,4294,12.069,7
ts256051,Inside Pixar,SHOW,2020,TV-G,11,"['documentation', 'family']",['US'],4,tt13302848,7.3,597,11.318,7.4
ts90413,Gigantosaurus,SHOW,2019,TV-G,13,['animation'],"['FR', 'US']",3,tt9636800,6.9,159,11.194,7
ts222579,Pixar in Real Life,SHOW,2019,TV-G,4,"['reality', 'comedy', 'family']",['US'],1,tt11199558,6.5,735,3.392,6
tm376183,Penguins,MOVIE,2019,G,76,"['documentation', 'family']",['AU'],,tt8080302,7,1642,3.402,7.1
tm483905,Apollo: Missions to the Moon,MOVIE,2019,,94,"['documentation', 'history']",['US'],,tt9782756,7.6,465,4.953,7.4
ts266669,Marvel Battleworld: Mystery of the Thanostones,SHOW,2020,,3,"['action', 'animation']",['US'],1,tt12583300,5.9,84,0.607,7.5
ts218364,Kingdom of the White Wolf,SHOW,2019,TV-PG,44,['documentation'],['US'],1,tt10704300,8.1,213,1.726,9.5
ts77182,101 Dalmatian Street,SHOW,2019,TV-Y7,17,"['family', 'animation', 'comedy']",['GB'],1,tt7019028,6.1,347,11.477,7.6
ts281895,Magic of Disney's Animal Kingdom,SHOW,2020,TV-PG,38,"['documentation', 'reality']",['US'],1,tt10196378,8.2,314,1.802,8
ts254339,The Wonderful World of Mickey Mouse,SHOW,2020,TV-G,8,"['family', 'fantasy', 'comedy', 'scifi', 'western', 'animation']",['US'],2,tt13089270,7.8,949,13.504,7.6
ts220233,One Day at Disney,SHOW,2019,TV-PG,6,['documentation'],['US'],1,tt10854760,7.3,517,4.989,7.7
ts328156,Dog: Impossible,SHOW,2019,TV-PG,43,['documentation'],['US'],2,,,,2.641,7.9
ts223546,"Dr. T, Lone Star Vet",SHOW,2019,TV-PG,44,['reality'],['US'],1,tt11018282,8.3,92,1.128,
tm850243,Mars: One Day on the Red Planet,MOVIE,2020,,88,['documentation'],['US'],,tt12611334,6.9,332,8.149,5.8
tm460582,Into the Grand Canyon,MOVIE,2019,PG,84,['documentation'],['US'],,tt9822474,7.3,388,6.371,7.7
ts286382,Secrets of the Zoo: Tampa,SHOW,2020,TV-14,44,"['documentation', 'family']",['US'],3,tt11708046,8.7,66,1.4,10
tm882856,Elephant,MOVIE,2020,G,86,"['documentation', 'family']",['US'],,tt12036052,7.2,2195,15.31,7.8
tm468064,Loop,MOVIE,2020,PG,10,['animation'],['US'],,,,,6.958,6.7
tm827851,The Little Mermaid Live!,MOVIE,2019,,83,"['romance', 'comedy', 'family', 'fantasy', 'music']",['US'],,tt10756376,5.6,1187,5.551,6.9
ts235604,Disney Insider,SHOW,2020,TV-Y7,19,['documentation'],['US'],1,tt11998854,6.5,285,8.441,7.3
ts254535,Wild Central America,SHOW,2020,TV-PG,44,['documentation'],['GB'],1,tt19767732,,,1.828,
tm849567,Pompeii: Secrets of the Dead,MOVIE,2019,PG,53,['documentation'],['US'],,,,,4.39,6.7
ts115108,Encore!,SHOW,2019,TV-PG,54,['reality'],['US'],1,tt10219408,7.6,626,4.085,7
tm845578,Marvel Rising: Playing with Fire,MOVIE,2019,,44,"['action', 'family', 'animation', 'scifi']",['US'],,tt11483514,5.1,302,6.036,6.7
tm468008,Phineas and Ferb: The Movie: Candace Against the Universe,MOVIE,2020,G,84,"['comedy', 'action', 'fantasy', 'scifi', 'animation', 'family', 'thriller']",['US'],,tt1817232,7.1,4302,62.399,7.5
ts216001,Out There with Jack Randall,SHOW,2019,TV-14,44,['documentation'],['US'],1,tt10583412,6.5,72,1.028,8.5
tm1119960,Lost Tombs of the Pyramids,MOVIE,2020,PG,44,['documentation'],['GB'],,tt15545084,5.9,60,3.259,7.3
ts86432,Sydney to the Max,SHOW,2019,TV-G,23,"['comedy', 'family']",['US'],3,tt8959856,6.2,563,18.471,8.5
ts237729,Zenimation,SHOW,2020,TV-G,10,"['scifi', 'animation', 'family']",['US'],2,tt12372034,7.4,416,8.417,7.9
ts237232,Kingdom of the Mummies,SHOW,2020,TV-14,44,['documentation'],"['US', 'GB']",1,tt12366196,7.4,105,3.132,10
ts83472,Fast Layne,SHOW,2019,TV-G,23,"['action', 'comedy', 'scifi', 'thriller']",['US'],1,tt8115666,5.2,232,5.164,7.1
tm942473,Wild Portugal,MOVIE,2020,PG-13,44,['documentation'],['DE'],,tt16043106,7.5,9,2.304,10
ts225533,Wild Cats of India,SHOW,2020,,44,['documentation'],['IN'],1,tt11920706,7.6,44,1.4,10
ts189132,Marvel's Hero Project,SHOW,2019,TV-G,26,"['documentation', 'reality']",['US'],1,tt10163846,6.1,159,2.802,8.8
ts238237,Alaska Animal Rescue,SHOW,2020,,44,"['reality', 'documentation']",['US'],2,tt12188528,9,36,1.79,10
ts220883,Pick of the Litter,SHOW,2019,TV-PG,32,"['documentation', 'family']",['US'],1,tt10855726,8,153,3.714,7.1
tm944621,The Real Right Stuff,MOVIE,2020,PG,90,"['history', 'documentation']",['US'],,tt13237174,7.2,515,8.124,6.3
tm947813,Petra: Secrets of the Ancient Builders,MOVIE,2019,G,44,['documentation'],['US'],,,,,1.238,8
ts222776,Marvel's Ultimate Comics,SHOW,2019,,4,[],['US'],1,,,,3.842,
ts236381,Prop Culture,SHOW,2020,TV-PG,32,['documentation'],['US'],1,,,,3.125,8.1
ts252221,Made in A Day,SHOW,2020,,22,['documentation'],"['GB', 'US']",1,tt12833474,7.1,25,1.162,
ts271431,Into the Unknown: Making Frozen II,SHOW,2020,TV-PG,36,"['documentation', 'family']",['US'],1,tt10196382,8.5,810,12.508,6.9
tm894133,Out,MOVIE,2020,PG,9,"['animation', 'comedy', 'drama', 'romance', 'horror']",['US'],,,,,6.152,7.5
ts254529,Meet the Chimps,SHOW,2020,TV-14,37,['documentation'],['US'],1,tt11853160,8.4,87,2.254,8
tm406236,Expedition Mars,MOVIE,2019,,88,['documentation'],['US'],,tt6279452,7.5,209,3.477,8.8
tm468063,Wind,MOVIE,2019,G,8,"['fantasy', 'drama', 'animation']",['US'],,tt10538136,,,6.185,7.2
ts256165,ZOMBIES: Addison's Moonstone Mystery,SHOW,2020,,2,"['animation', 'family']",['US'],2,tt15379852,6.4,14,4.298,
ts90809,Just Roll with It,SHOW,2019,TV-G,24,"['comedy', 'family']",['US'],2,tt9181662,5.1,301,3.729,7.1
tm933514,Buried Truth of the Maya,MOVIE,2020,PG,47,"['thriller', 'documentation', 'history']",['US'],,tt12794742,5.5,135,3.459,6.3
ts222496,Earth to Ned,SHOW,2020,,24,[],['US'],1,,,,4.736,6.8
tm1032382,The Real Black Panther,MOVIE,2020,,44,['documentation'],[],,,,,4.662,8
tm931428,Once Upon a Snowman,MOVIE,2020,G,7,"['fantasy', 'animation', 'family']",['US'],,,,,128.657,6.9
ts214449,Muppet Babies: Play Date,SHOW,2019,,3,['family'],[],1,tt10349366,6.5,8,,
tm914379,Black Is King,MOVIE,2020,PG,85,"['music', 'drama', 'fantasy']",['US'],,tt12607910,5.8,8758,9.01,7.5
tm941826,High School Musical: The Musical: The Holiday Special,MOVIE,2020,,45,"['documentation', 'music', 'comedy', 'drama']",['US'],,tt13290168,5.6,355,6.294,7.3
ts252296,Becoming,SHOW,2020,TV-14,24,"['documentation', 'drama', 'family', 'history', 'sport']",['US'],1,tt12944764,6.4,64,2.387,8
tm924794,India's Wild Leopards,MOVIE,2020,,44,['documentation'],['IN'],,,,,0.874,
ts237067,The Big Fib,SHOW,2020,,23,['reality'],['US'],1,,,,4.066,6.5
ts271343,High School Musical: The Musical: The Series: The Sing-Along,SHOW,2019,TV-PG,34,"['comedy', 'drama']",['US'],1,,,,2.516,9
tm452733,Smash and Grab,MOVIE,2019,PG,7,['scifi'],['US'],,,,,6.117,6.8
ts94668,Prairie Dog Manor,SHOW,2019,,22,"['reality', 'documentation']",['US'],1,tt8316986,8,48,1.494,10
tm984389,Dory's Reef Cam,MOVIE,2020,G,182,"['comedy', 'family', 'animation']",['US'],,tt13496400,3.4,262,143.02,6
ts101535,Diary of a Future President,SHOW,2020,TV-PG,30,"['family', 'comedy', 'drama']",['US'],2,tt9695266,6.2,1022,10.363,7.7
ts88803,Gabby Duran and the Unsittables,SHOW,2019,TV-Y7,25,"['scifi', 'comedy', 'family']",['US'],2,tt8792866,5.6,331,28.235,7.8
ts225757,Shop Class,SHOW,2020,,43,['reality'],['US'],1,,,,3.629,8.5
tm674489,The Lost Tomb of Alexander the Great,MOVIE,2019,PG,44,['documentation'],['GB'],,tt10290670,6.5,273,2.112,7.2
ts112728,The Rocketeer,SHOW,2019,TV-Y,23,"['scifi', 'animation', 'action', 'comedy', 'family']",['US'],1,tt8068852,4.9,171,11.641,10
tm470579,The Dominican Dream,MOVIE,2019,,77,"['documentation', 'sport']",['US'],,tt10011270,7.7,83,4.112,7.8
ts300583,Pop Goes the Vet,SHOW,2020,TV-PG,44,"['documentation', 'reality']",['US'],1,tt16763504,7.4,21,0.626,
tm452731,Purl,MOVIE,2019,PG,9,['comedy'],['US'],,,,,6.368,6.7
tm456824,Deion's Double Play,MOVIE,2019,,60,['documentation'],['US'],,,,,2.116,6
tm851998,Notre Dame: Race Against the Inferno,MOVIE,2019,,44,"['documentation', 'drama']","['FR', 'GB']",,tt11559162,7,5,2.688,6.3
tm454706,Marvel Rising: Chasing Ghosts,MOVIE,2019,,22,"['action', 'animation', 'family']",['US'],,tt9073748,5.3,528,11.181,7.3
tm856533,Maggie Simpson in Playdate with Destiny,MOVIE,2020,G,4,['comedy'],['US'],,,,,30.296,7.6
tm828138,Marvel Rising: Battle of the Bands,MOVIE,2019,,22,"['comedy', 'animation', 'action', 'family']",['US'],,tt10863978,5.2,356,8.479,7.2
tm914724,Adventure Thru the Walt Disney Archives,MOVIE,2020,,60,['documentation'],['US'],,tt15222206,8,64,3.889,6
ts249928,Gathering Storm,SHOW,2020,,44,['documentation'],['GB'],1,tt12760500,7.9,40,2.089,
tm963702,The Last Ice,MOVIE,2020,,83,['documentation'],[],,tt12812506,7.4,91,,
ts269854,Disney Parks Sunrise Series,SHOW,2020,TV-G,59,[],['US'],1,,,,0.953,10
ts277494,Disney Junior Ready for Preschool,SHOW,2019,TV-Y,1,['family'],['US'],2,tt13689142,,,1.245,
tm461535,Marvel Rising: Heart of Iron,MOVIE,2019,,44,"['scifi', 'action', 'animation']",['US'],,tt9073746,5.2,1164,17.497,7.4
tm898825,Surviving the Mount St. Helens Disaster,MOVIE,2020,,45,"['documentation', 'history']",['GB'],,tt12453440,7.6,87,1.719,7
tm468061,Lamp Life,MOVIE,2020,G,8,"['comedy', 'family', 'animation']",['US'],,,,,34.386,7.3
tm823347,Expedition Amelia,MOVIE,2019,,95,"['history', 'documentation']","['US', 'KI']",,tt10719984,7.2,209,5.124,7.3
ts268033,Secrets of the Zoo: North Carolina,SHOW,2020,TV-14,44,"['documentation', 'reality']",['US'],1,tt13528684,7.9,39,0.6,
tm827478,One Day at Disney,MOVIE,2019,,59,['documentation'],['US'],,tt11550148,7,473,4.783,6.7
ts237251,X-Ray Earth,SHOW,2020,TV-14,44,['documentation'],['GB'],1,tt12988062,6.4,39,3.122,7
tm920883,Sharkcano,MOVIE,2020,,45,['documentation'],[],,,,,1.408,
tm835342,Marvel Rising: Operation Shuri,MOVIE,2019,,22,"['scifi', 'action', 'family', 'animation']",['US'],,tt11113964,5.2,361,5.43,6.8
ts251052,Disney Junior Music Lullabies,SHOW,2019,TV-Y,1,[],['US'],1,,,,0.6,10
tm452729,Kitbull,MOVIE,2019,PG,9,['animation'],['US'],,,,,8.406,8.1
tm922170,The Lost City Of Machu Picchu,MOVIE,2019,PG-13,44,"['documentation', 'history']",['US'],,tt12768204,7.1,68,2.649,7
ts188374,Be Our Chef,SHOW,2020,TV-G,24,"['reality', 'family']",['US'],1,tt10219416,6.4,173,3.287,5.6
tm975596,Ultimate Viking Sword,MOVIE,2019,,44,"['history', 'documentation']",[],,,,,1.981,
tm995974,Myth: A Frozen Tale,MOVIE,2019,G,8,"['animation', 'fantasy', 'family']",['US'],,,,,2.005,6.8
ts320472,Broken Karaoke,SHOW,2019,,2,"['comedy', 'animation']",['US'],1,,,,1.094,
tm468066,Float,MOVIE,2019,PG,7,"['family', 'animation', 'drama']",['US'],,,,,7.715,7.3
tm826979,Star Wars: Galaxy's Edge - Adventure Awaits,MOVIE,2019,,81,['documentation'],[],,tt10951528,5.6,154,4.299,7
tm983746,Great Shark Chow Down,MOVIE,2019,PG,44,['documentation'],[],,,,,1.532,
tm916947,Hamilton: History Has Its Eyes On You,MOVIE,2020,PG,46,['documentation'],['US'],,tt12690910,6.3,65,2.769,7.7
tm853361,Women of Impact: Changing the World,MOVIE,2020,,44,['documentation'],['US'],,,,,3.319,9.5
ts271634,Mickey Go Local,SHOW,2019,,3,"['comedy', 'animation']",['US'],1,tt13845582,5.7,58,1.335,8
ts255188,Calling All T.O.T.S.,SHOW,2020,TV-G,2,[],['PH'],2,,,,5.175,10
tm843325,Forky Asks A Question: What Is Money?,MOVIE,2019,,3,"['animation', 'comedy']",['US'],,,,,3.681,7.5
tm855130,Lost Temple of The Inca,MOVIE,2020,PG,42,"['thriller', 'documentation', 'history']",['US'],,tt11668444,6.9,103,1.544,6.4
tm981436,Doc McStuffins: The Doc Is In,MOVIE,2020,,24,['animation'],[],,tt13522660,,,0.637,
tm1064056,Shark Attack Investigation: The Paige Winter Story,MOVIE,2020,PG-13,44,['documentation'],['US'],,,,,1.464,
ts237076,It's a Dog's Life with Bill Farmer,SHOW,2020,TV-G,22,['documentation'],['US'],1,tt12105232,7.9,91,1.989,9
tm954191,Being the Queen,MOVIE,2020,PG-13,45,['documentation'],"['US', 'GB']",,tt13237134,6.3,69,2.065,7
tm852528,Arendelle Castle Yule Log,MOVIE,2020,G,180,"['animation', 'drama']",['US'],,tt16678934,7.9,35,4.085,3.8
tm842501,Marvel Studios: Expanding the Universe,MOVIE,2019,PG,12,['documentation'],['US'],,,,,13.575,5.9
ts225756,Disney Family Sundays,SHOW,2019,TV-G,7,['reality'],['US'],1,,,,1.535,5.3
tm848055,High School Musical: The Musical: The Series: The Special,MOVIE,2019,,23,"['documentation', 'music', 'drama', 'comedy']",['US'],,tt11448424,6.8,192,4.113,8.6
tm936946,The Giant Robber Crab,MOVIE,2019,,44,['documentation'],['US'],,,,,2.059,7
tm847859,Forky Asks A Question: What Is A Pet?,MOVIE,2019,G,4,['animation'],['US'],,,,,4.563,6.2
tm876282,Viking Warrior Women,MOVIE,2019,PG,45,['documentation'],['US'],,tt11676420,5.6,57,1.553,
ts225712,Jungle Animal Rescue,SHOW,2020,TV-PG,44,['documentation'],['US'],1,tt12690880,6.6,11,1.4,6
ts220819,Random Rings,SHOW,2019,TV-Y7,2,[],['US'],1,tt10862720,6.7,24,,
tm916470,The Undefeated Presents: Hamilton In-Depth,MOVIE,2020,,33,[],[],,,,,2.744,
ts271622,Roll it Back,SHOW,2019,,4,['documentation'],['US'],1,,,,0.6,
tm885652,A Celebration of the Music from Coco,MOVIE,2020,,47,"['music', 'documentation']",['US'],,tt12076020,7,225,7.295,7.1
tm822278,Man vs. Shark,MOVIE,2019,PG,44,['documentation'],['US'],,tt10644346,6.2,54,1.406,8
tm845561,Okavango: River of Dreams,MOVIE,2019,,94,['documentation'],['BW'],,,,,0.65,7
tm959308,Secrets of the Bull Shark,MOVIE,2020,,44,['documentation'],[],,tt13130602,5.7,7,1.338,
tm960311,Sharks of the Bermuda Triangle,MOVIE,2020,,43,['documentation'],['US'],,tt13063526,6.2,22,3.024,8.5
ts235673,Secrets of the Zoo: Down Under,SHOW,2020,,43,['documentation'],['US'],2,tt15313408,8.2,14,1.688,9
tm882855,Diving with Dolphins,MOVIE,2020,G,79,['documentation'],['US'],,tt12100080,7,178,8.098,7.8
tm958703,Shark vs. Surfer,MOVIE,2020,,44,['documentation'],['NZ'],,tt13161852,6.8,16,0.952,5
tm882857,In the Footsteps of Elephant,MOVIE,2020,G,88,"['documentation', 'family']",['US'],,tt12100044,7.2,191,8.878,8
tm976257,Disney Holiday Magic Quest,MOVIE,2020,G,45,[],['US'],,tt13522634,6.2,34,2.068,6
tm902037,Chasing the Equinox,MOVIE,2020,,45,['documentation'],['US'],,tt12413186,6.4,83,3.116,7
tm1030667,What the Shark?,MOVIE,2020,PG-13,44,['documentation'],[],,,,,1.461,
tm963593,Shark vs. Whale,MOVIE,2020,,45,['documentation'],"['ZA', 'US']",,tt12820178,5.3,31,1.1,8
tm1075291,Most Wanted Sharks,MOVIE,2020,,44,[],[],,,,,0.959,
tm1016993,The Hidden Kingdoms of China,MOVIE,2020,PG,88,['documentation'],['CN'],,tt13975730,6.9,56,0.762,8
tm983647,Texas Storm Squad,MOVIE,2020,PG-13,44,['documentation'],['US'],,,,,1.219,
tm976261,Epic Holiday Showdown,MOVIE,2020,,49,[],['US'],,tt13471280,4.4,35,1.985,2
tm1018677,Disney My Music Story: Perfume,MOVIE,2020,,71,"['documentation', 'music']",['JP'],,tt14096790,6.4,11,0.642,8
tm978794,The Disney Holiday Singalong,MOVIE,2020,,45,"['comedy', 'family', 'music']",[],,tt13392122,5.8,160,2.032,8
tm1052946,My Music Story: Sukimaswitch,MOVIE,2020,,81,"['documentation', 'music']",[],,tt14287032,,,,
tm995604,Jade Eyed Leopard,MOVIE,2020,PG,45,['documentation'],[],,,,,2.463,
tm881728,Born Wild: The Next Generation,MOVIE,2020,G,60,['documentation'],['US'],,tt12194646,7.8,26,4.217,
tm973637,From Our Family to Yours,MOVIE,2020,,3,"['drama', 'animation']",['US'],,,,,1.4,10
tm982433,Disney Channel Holiday House Party,MOVIE,2020,G,25,['comedy'],['US'],,tt13522724,4.2,23,0.992,
tm1016104,My Music Story: Yoshiki,MOVIE,2020,,47,"['documentation', 'music']",[],,tt13925376,7.3,17,,
tm946363,Disney Channel Halloween House Party,MOVIE,2020,,23,"['comedy', 'family']",['US'],,tt13845674,6.1,9,5.519,8.5
ts219003,Moon Knight,SHOW,2022,TV-14,48,"['action', 'scifi', 'drama', 'fantasy', 'horror', 'thriller']",['US'],1,tt10234724,7.5,128362,9323.832,8.5
tm460711,Free Guy,MOVIE,2021,PG-13,115,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt6264654,7.1,335518,398.516,7.7
tm453779,West Side Story,MOVIE,2021,PG-13,157,"['romance', 'crime', 'drama']",['US'],,tt3581652,7.2,70574,214.767,7.2
ts299852,The Beatles: Get Back,SHOW,2021,,156,"['documentation', 'music']","['NZ', 'GB', 'US']",1,tt9735318,9,19391,13.597,8.5
tm375923,Turning Red,MOVIE,2022,PG,100,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt8097030,7,90356,2331.811,7.4
tm983665,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",MOVIE,2021,PG-13,117,"['documentation', 'music', 'history']",['US'],,tt11422728,8,10178,12.674,7.7
ts270001,The Book of Boba Fett,SHOW,2021,TV-14,47,"['action', 'scifi', 'romance', 'western', 'family', 'fantasy']",['US'],1,tt13668894,7.4,116591,300.959,8.1
ts86795,WandaVision,SHOW,2021,TV-14,39,"['scifi', 'drama', 'action', 'comedy', 'fantasy', 'romance']",['US'],1,tt9140560,8,284486,495.948,8.3
tm858873,Encanto,MOVIE,2021,PG,102,"['fantasy', 'animation', 'comedy', 'family', 'drama']",['US'],,tt2953050,7.2,194310,1174.064,7.7
tm439804,Eternals,MOVIE,2021,PG-13,156,"['scifi', 'action', 'fantasy', 'drama']",['US'],,tt9032400,6.3,300591,656.899,7.1
ts86474,Loki,SHOW,2021,TV-14,48,"['scifi', 'action', 'fantasy']",['US'],1,tt9140554,8.2,280970,315.079,8.2
ts89837,Hawkeye,SHOW,2021,TV-14,47,"['action', 'scifi', 'drama', 'crime']",['US'],1,tt10160804,7.6,153827,252.695,8.2
ts297071,Man in the Arena: Tom Brady,SHOW,2021,,51,['documentation'],['US'],1,,,,6.55,7.3
tm821207,Shang-Chi and the Legend of the Ten Rings,MOVIE,2021,PG-13,120,"['fantasy', 'documentation', 'action', 'scifi', 'comedy']",['US'],,tt9376612,7.5,324679,818.481,7.7
tm1092922,The Rescue,MOVIE,2021,PG,107,"['action', 'thriller', 'drama', 'documentation']",['US'],,tt9098872,8.4,9857,11.202,8
ts189749,What If...?,SHOW,2021,TV-14,32,"['action', 'scifi', 'fantasy', 'animation']",['US'],2,tt10168312,7.4,97977,357.434,8.4
tm344880,Jungle Cruise,MOVIE,2021,PG-13,127,"['fantasy', 'action', 'comedy', 'family']",['US'],,tt0870154,6.6,176833,328.733,7.6
ts321894,The Wonder Years,SHOW,2021,TV-PG,21,"['drama', 'comedy', 'family']",['US'],1,tt12682076,5.9,3541,16.527,7.1
ts89898,The Falcon and The Winter Soldier,SHOW,2021,TV-14,51,"['drama', 'action', 'scifi']",['US'],1,tt9208876,7.2,197872,149.009,7.8
ts251262,The Bad Batch,SHOW,2021,TV-PG,31,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['US'],2,tt12708542,7.9,27384,50.268,8.5
tm355775,Ron's Gone Wrong,MOVIE,2021,PG,107,"['scifi', 'animation', 'comedy', 'family']","['US', 'GB']",,tt7504818,7,29944,242.818,8.1
tm439797,Black Widow,MOVIE,2021,PG-13,134,"['action', 'scifi']",['US'],,tt3480822,6.7,336195,285.982,7.5
tm240625,Cruella,MOVIE,2021,PG-13,134,"['crime', 'comedy', 'drama']","['US', 'GB']",,tt3228774,7.3,219934,281.68,8.2
ts330309,Ice Age: Scrat Tales,SHOW,2022,TV-PG,3,"['comedy', 'family', 'animation']",['US'],1,tt18302114,7.4,1133,202.895,7.9
ts269561,Star Wars: Visions,SHOW,2021,TV-PG,16,"['scifi', 'drama', 'fantasy', 'animation', 'action']","['US', 'JP']",1,tt13622982,7,15451,28.776,7.4
tm1128472,Better Nate Than Ever,MOVIE,2022,PG,92,"['comedy', 'drama', 'family']",['US'],,tt14696284,6.2,1958,162.968,6.8
tm375874,Luca,MOVIE,2021,PG,95,"['comedy', 'fantasy', 'animation', 'family']",['US'],,tt12801262,7.5,138610,373.332,7.9
ts271190,Marvel Studios: Legends,SHOW,2021,TV-14,7,"['scifi', 'action', 'fantasy']",['US'],1,tt13650480,6.4,4089,173.448,7.5
ts243370,Just Beyond,SHOW,2021,TV-PG,28,"['drama', 'fantasy', 'horror', 'scifi', 'thriller', 'comedy']",['US'],1,tt12286434,6.1,1406,63.929,7.2
ts252829,Snowdrop,SHOW,2021,TV-14,85,"['war', 'thriller', 'crime', 'drama', 'romance']",['KR'],1,tt13304700,8.3,8520,37.607,8.4
tm1151565,Explorer: The Last Tepui,MOVIE,2022,,55,['documentation'],['US'],,tt17048366,7.2,40,7.942,7.5
ts342882,Sketchbook,SHOW,2022,TV-PG,22,['documentation'],['US'],1,tt18779204,,,7.35,
ts109430,Parallels,SHOW,2022,TV-14,31,"['fantasy', 'scifi', 'action']",['FR'],1,tt8590080,7,1121,20.04,8.1
ts220827,Spidey and His Amazing Friends,SHOW,2021,TV-Y7,24,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],2,tt10862280,5.7,379,35.172,7.3
tm1151578,The Biggest Little Farm: The Return,MOVIE,2022,,30,['documentation'],['US'],,tt17048514,,,9.047,7
ts276839,Welcome to Earth,SHOW,2021,TV-PG,38,"['documentation', 'reality']",['US'],1,tt13623992,7.9,2212,10.261,7.8
tm989785,Cheaper by the Dozen,MOVIE,2022,PG,107,"['comedy', 'family', 'romance']",['US'],,tt6705162,4.2,4953,167.441,6.2
ts234955,The Mysterious Benedict Society,SHOW,2021,TV-PG,49,"['action', 'comedy', 'drama', 'family']",['US'],2,tt11875316,7.6,3626,12.763,7.9
tm1151592,Polar Bear,MOVIE,2022,PG,84,['documentation'],['FR'],,tt17048330,7,339,98.539,8.1
tm417522,Raya and the Last Dragon,MOVIE,2021,PG,107,"['fantasy', 'family', 'animation', 'action', 'comedy', 'drama']",['US'],,tt10862682,7.3,135105,221.013,8
tm989857,The Ice Age Adventures of Buck Wild,MOVIE,2022,PG,82,"['comedy', 'drama', 'action', 'animation', 'family', 'fantasy']","['CA', 'US']",,tt13634480,4.5,11952,1026.354,6.9
ts269590,Dug Days,SHOW,2021,TV-G,10,"['comedy', 'family', 'animation']",['US'],1,tt13624054,8.1,3637,46.767,7.4
ts330252,The Proud Family: Louder and Prouder,SHOW,2022,TV-PG,26,"['comedy', 'family', 'animation']",['US'],1,tt11871764,5.7,905,14.75,9.4
tm1039905,Star Wars Biomes,MOVIE,2021,,18,['scifi'],['US'],,,,,7.257,6.8
ts227297,Secrets of Sulphur Springs,SHOW,2021,TV-PG,23,"['drama', 'family']",['US'],3,tt10329642,7.6,2720,29.985,8.2
tm1196292,The Simpsons: When Billie Met Lisa,MOVIE,2022,G,4,"['animation', 'comedy', 'music']",['US'],,,,,45.902,5.9
tm989837,Becoming Cousteau,MOVIE,2021,PG-13,94,['documentation'],['US'],,tt10334438,7.1,948,5.082,7.1
ts270701,Dino Ranch,SHOW,2021,TV-Y,12,"['action', 'family', 'western', 'animation', 'comedy']","['CA', 'US']",1,tt13858416,6.2,106,3.809,10
tm1097273,Torn,MOVIE,2021,,93,['documentation'],['US'],,,,,5.004,7.1
ts343844,The Quest,SHOW,2022,,43,"['scifi', 'fantasy', 'reality']",['US'],1,tt11852810,,,38.49,8.1
tm1040854,Muppets Haunted Mansion,MOVIE,2021,PG,52,"['family', 'comedy', 'fantasy']",['US'],,tt14602326,6.4,6233,59.32,6.7
ts331520,Something Bit Me!,SHOW,2022,TV-14,43,"['documentation', 'reality']",['US'],1,tt18334866,8.8,14,16.176,10
tm1172125,OLIVIA RODRIGO: driving home 2 u (a SOUR film),MOVIE,2022,PG-13,76,"['music', 'documentation']",['US'],,tt18269838,7.4,525,9.515,7.4
ts231914,Turner & Hooch,SHOW,2021,TV-PG,48,"['comedy', 'crime', 'drama', 'family', 'action']",['US'],1,tt11547014,6.5,3488,48.653,7.5
tm1068637,"The Simpsons: The Good, the Bart, and the Loki",MOVIE,2021,PG,6,['comedy'],['US'],,,,,149.661,7.5
ts251844,Secrets of the Whales,SHOW,2021,TV-PG,48,['documentation'],['US'],1,tt12824750,8.5,561,3.164,7.9
ts222989,Behind the Attraction,SHOW,2021,TV-PG,42,['documentation'],['US'],1,tt11069436,7.7,762,4.379,7.8
ts272714,"Cesar Millan: Better Human, Better Dog",SHOW,2021,TV-14,42,['reality'],['US'],1,tt15083978,8.2,110,1.4,10
tm1082540,LEGO Star Wars Terrifying Tales,MOVIE,2021,G,45,"['scifi', 'horror', 'action', 'comedy', 'animation', 'fantasy', 'family']","['US', 'CA', 'DK']",,tt15164924,6.2,2064,79.715,6.9
ts109714,Monsters at Work,SHOW,2021,TV-G,27,"['family', 'fantasy', 'animation', 'comedy']",['US'],1,tt8610082,7,6475,47.088,7.2
